,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
3022,By Month,2020,12,7,Nebraska,Total - All Places of Death,75-84 years,174,0,104,81.0,197,509
3023,By Month,2020,12,7,Nebraska,Total - All Places of Death,85 years and over,237,0,115,79.0,273,714
3024,By Month,2020,1,9,Nevada,Total - All Places of Death,All Ages,0,19,166,0.0,185,2482
3025,By Month,2020,1,9,Nevada,Total - All Places of Death,0-17 years,0,0,5,0.0,5,23
3026,By Month,2020,1,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0.0,5,51
3027,By Month,2020,1,9,Nevada,Total - All Places of Death,30-39 years,0,5,5,0.0,5,59
3028,By Month,2020,1,9,Nevada,Total - All Places of Death,40-49 years,0,5,5,0.0,5,114
3029,By Month,2020,1,9,Nevada,Total - All Places of Death,50-64 years,0,5,32,0.0,40,461
3030,By Month,2020,1,9,Nevada,Total - All Places of Death,65-74 years,0,5,46,0.0,51,542
3031,By Month,2020,1,9,Nevada,Total - All Places of Death,75-84 years,0,5,44,0.0,45,667
3032,By Month,2020,1,9,Nevada,Total - All Places of Death,85 years and over,0,5,29,0.0,31,565
3033,By Month,2020,2,9,Nevada,Total - All Places of Death,All Ages,0,18,144,0.0,162,2273
3034,By Month,2020,2,9,Nevada,Total - All Places of Death,0-17 years,0,0,5,0.0,5,17
3035,By Month,2020,2,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0.0,5,46
3036,By Month,2020,2,9,Nevada,Total - All Places of Death,30-39 years,0,5,5,0.0,5,64
3037,By Month,2020,2,9,Nevada,Total - All Places of Death,40-49 years,0,0,5,0.0,5,81
3038,By Month,2020,2,9,Nevada,Total - All Places of Death,50-64 years,0,5,28,0.0,33,410
3039,By Month,2020,2,9,Nevada,Total - All Places of Death,65-74 years,0,5,32,0.0,37,540
3040,By Month,2020,2,9,Nevada,Total - All Places of Death,75-84 years,0,5,44,0.0,49,580
3041,By Month,2020,2,9,Nevada,Total - All Places of Death,85 years and over,0,5,29,0.0,31,535
3042,By Month,2020,3,9,Nevada,Total - All Places of Death,All Ages,35,15,219,28.0,241,2349
3043,By Month,2020,3,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0.0,0,16
3044,By Month,2020,3,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0.0,5,34
3045,By Month,2020,3,9,Nevada,Total - All Places of Death,30-39 years,5,5,5,5.0,5,61
3046,By Month,2020,3,9,Nevada,Total - All Places of Death,40-49 years,5,5,5,5.0,5,96
3047,By Month,2020,3,9,Nevada,Total - All Places of Death,50-64 years,5,5,43,5.0,48,414
3048,By Month,2020,3,9,Nevada,Total - All Places of Death,65-74 years,12,5,61,10.0,66,538
3049,By Month,2020,3,9,Nevada,Total - All Places of Death,75-84 years,5,5,67,5.0,71,630
3050,By Month,2020,3,9,Nevada,Total - All Places of Death,85 years and over,5,5,38,5.0,42,560
3051,By Month,2020,4,9,Nevada,Total - All Places of Death,All Ages,228,5,325,173.0,382,2438
3052,By Month,2020,4,9,Nevada,Total - All Places of Death,0-17 years,0,0,5,0.0,5,24
3053,By Month,2020,4,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,0.0,5,58
3054,By Month,2020,4,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,73
3055,By Month,2020,4,9,Nevada,Total - All Places of Death,40-49 years,12,0,18,5.0,22,122
3056,By Month,2020,4,9,Nevada,Total - All Places of Death,50-64 years,43,5,57,30.0,71,434
3057,By Month,2020,4,9,Nevada,Total - All Places of Death,65-74 years,61,0,95,49.0,107,568
3058,By Month,2020,4,9,Nevada,Total - All Places of Death,75-84 years,66,5,86,51.0,102,583
3059,By Month,2020,4,9,Nevada,Total - All Places of Death,85 years and over,43,0,60,34.0,69,576
3060,By Month,2020,5,9,Nevada,Total - All Places of Death,All Ages,162,0,220,111.0,271,2359
3061,By Month,2020,5,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0.0,0,28
3062,By Month,2020,5,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0.0,5,51
3063,By Month,2020,5,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,75
3064,By Month,2020,5,9,Nevada,Total - All Places of Death,40-49 years,5,0,5,5.0,10,118
3065,By Month,2020,5,9,Nevada,Total - All Places of Death,50-64 years,27,0,43,18.0,52,436
3066,By Month,2020,5,9,Nevada,Total - All Places of Death,65-74 years,50,0,67,35.0,82,526
3067,By Month,2020,5,9,Nevada,Total - All Places of Death,75-84 years,49,0,61,32.0,78,602
3068,By Month,2020,5,9,Nevada,Total - All Places of Death,85 years and over,25,0,39,21.0,43,523
3069,By Month,2020,6,9,Nevada,Total - All Places of Death,All Ages,91,5,177,62.0,207,2325
3070,By Month,2020,6,9,Nevada,Total - All Places of Death,0-17 years,5,0,0,0.0,5,23
3071,By Month,2020,6,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,5.0,5,56
3072,By Month,2020,6,9,Nevada,Total - All Places of Death,30-39 years,0,0,5,0.0,5,72
3073,By Month,2020,6,9,Nevada,Total - All Places of Death,40-49 years,5,0,5,5.0,5,89
3074,By Month,2020,6,9,Nevada,Total - All Places of Death,50-64 years,19,0,39,16.0,42,445
3075,By Month,2020,6,9,Nevada,Total - All Places of Death,65-74 years,20,5,45,13.0,53,548
3076,By Month,2020,6,9,Nevada,Total - All Places of Death,75-84 years,34,0,50,21.0,63,615
3077,By Month,2020,6,9,Nevada,Total - All Places of Death,85 years and over,12,0,33,5.0,37,477
3078,By Month,2020,7,9,Nevada,Total - All Places of Death,All Ages,366,0,405,279.0,492,2768
3079,By Month,2020,7,9,Nevada,Total - All Places of Death,0-17 years,5,0,0,0.0,5,30
3080,By Month,2020,7,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,5.0,5,68
3081,By Month,2020,7,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,81
3082,By Month,2020,7,9,Nevada,Total - All Places of Death,40-49 years,15,0,18,11.0,22,166
3083,By Month,2020,7,9,Nevada,Total - All Places of Death,50-64 years,71,0,83,60.0,94,523
3084,By Month,2020,7,9,Nevada,Total - All Places of Death,65-74 years,91,0,100,68.0,123,610
3085,By Month,2020,7,9,Nevada,Total - All Places of Death,75-84 years,113,0,122,86.0,149,729
3086,By Month,2020,7,9,Nevada,Total - All Places of Death,85 years and over,70,0,74,50.0,94,561
3087,By Month,2020,8,9,Nevada,Total - All Places of Death,All Ages,474,0,499,367.0,606,2928
3088,By Month,2020,8,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0.0,0,27
3089,By Month,2020,8,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0.0,5,56
3090,By Month,2020,8,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,89
3091,By Month,2020,8,9,Nevada,Total - All Places of Death,40-49 years,27,0,23,20.0,30,158
3092,By Month,2020,8,9,Nevada,Total - All Places of Death,50-64 years,102,0,109,80.0,131,570
3093,By Month,2020,8,9,Nevada,Total - All Places of Death,65-74 years,122,0,135,97.0,160,664
3094,By Month,2020,8,9,Nevada,Total - All Places of Death,75-84 years,132,0,138,101.0,169,751
3095,By Month,2020,8,9,Nevada,Total - All Places of Death,85 years and over,84,0,86,64.0,106,613
3096,By Month,2020,9,9,Nevada,Total - All Places of Death,All Ages,228,0,292,170.0,350,2396
3097,By Month,2020,9,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0.0,0,34
3098,By Month,2020,9,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,5.0,5,50
3099,By Month,2020,9,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,67
3100,By Month,2020,9,9,Nevada,Total - All Places of Death,40-49 years,10,0,5,5.0,12,103
3101,By Month,2020,9,9,Nevada,Total - All Places of Death,50-64 years,50,0,65,39.0,76,435
3102,By Month,2020,9,9,Nevada,Total - All Places of Death,65-74 years,60,0,86,50.0,96,547
3103,By Month,2020,9,9,Nevada,Total - All Places of Death,75-84 years,52,0,79,36.0,95,612
3104,By Month,2020,9,9,Nevada,Total - All Places of Death,85 years and over,46,0,45,31.0,60,548
3105,By Month,2020,10,9,Nevada,Total - All Places of Death,All Ages,179,0,257,135.0,301,2465
3106,By Month,2020,10,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0.0,0,27
3107,By Month,2020,10,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,5.0,5,55
3108,By Month,2020,10,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5.0,5,76
3109,By Month,2020,10,9,Nevada,Total - All Places of Death,40-49 years,12,0,14,10.0,16,131
3110,By Month,2020,10,9,Nevada,Total - All Places of Death,50-64 years,36,0,58,24.0,70,451
3111,By Month,2020,10,9,Nevada,Total - All Places of Death,65-74 years,53,0,83,43.0,93,568
3112,By Month,2020,10,9,Nevada,Total - All Places of Death,75-84 years,42,0,60,36.0,66,623
3113,By Month,2020,10,9,Nevada,Total - All Places of Death,85 years and over,31,0,38,19.0,50,534
3114,By Month,2020,11,9,Nevada,Total - All Places of Death,All Ages,523,0,514,403.0,634,2810
3115,By Month,2020,11,9,Nevada,Total - All Places of Death,0-17 years,5,0,0,0.0,5,34
3116,By Month,2020,11,9,Nevada,Total - All Places of Death,18-29 years,5,0,0,0.0,5,48
3117,By Month,2020,11,9,Nevada,Total - All Places of Death,30-39 years,5,0,12,5.0,15,83
3118,By Month,2020,11,9,Nevada,Total - All Places of Death,40-49 years,29,0,24,21.0,32,138
3119,By Month,2020,11,9,Nevada,Total - All Places of Death,50-64 years,100,0,95,78.0,117,488
3120,By Month,2020,11,9,Nevada,Total - All Places of Death,65-74 years,137,0,141,110.0,168,690
3121,By Month,2020,11,9,Nevada,Total - All Places of Death,75-84 years,148,0,150,118.0,180,719
3122,By Month,2020,11,9,Nevada,Total - All Places of Death,85 years and over,98,0,92,70.0,120,610
3123,By Month,2020,12,9,Nevada,Total - All Places of Death,All Ages,1241,5,1136,982.0,1396,3796
3124,By Month,2020,12,9,Nevada,Total - All Places of Death,0-17 years,5,0,0,0.0,5,21
3125,By Month,2020,12,9,Nevada,Total - All Places of Death,18-29 years,5,0,5,5.0,5,60
3126,By Month,2020,12,9,Nevada,Total - All Places of Death,30-39 years,12,0,5,5.0,12,88
3127,By Month,2020,12,9,Nevada,Total - All Places of Death,40-49 years,50,0,44,39.0,55,166
3128,By Month,2020,12,9,Nevada,Total - All Places of Death,50-64 years,210,0,192,161.0,241,654
3129,By Month,2020,12,9,Nevada,Total - All Places of Death,65-74 years,298,0,284,237.0,345,887
3130,By Month,2020,12,9,Nevada,Total - All Places of Death,75-84 years,402,5,358,320.0,441,1035
3131,By Month,2020,12,9,Nevada,Total - All Places of Death,85 years and over,262,0,245,213.0,294,885
3132,By Month,2020,1,1,New Hampshire,Total - All Places of Death,All Ages,0,5,74,0.0,81,1109
3133,By Month,2020,1,1,New Hampshire,Total - All Places of Death,0-17 years,0,5,5,0.0,5,5
3134,By Month,2020,1,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,16
3135,By Month,2020,1,1,New Hampshire,Total - All Places of Death,30-39 years,0,5,0,0.0,5,31
3136,By Month,2020,1,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0.0,0,25
3137,By Month,2020,1,1,New Hampshire,Total - All Places of Death,50-64 years,0,5,5,0.0,10,181
3138,By Month,2020,1,1,New Hampshire,Total - All Places of Death,65-74 years,0,5,12,0.0,14,210
3139,By Month,2020,1,1,New Hampshire,Total - All Places of Death,75-84 years,0,0,18,0.0,18,268
3140,By Month,2020,1,1,New Hampshire,Total - All Places of Death,85 years and over,0,5,34,0.0,36,374
3141,By Month,2020,2,1,New Hampshire,Total - All Places of Death,All Ages,0,16,63,0.0,79,1023
3142,By Month,2020,2,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,5,0.0,5,5
3143,By Month,2020,2,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,18
3144,By Month,2020,2,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,20
3145,By Month,2020,2,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,5,0.0,5,23
3146,By Month,2020,2,1,New Hampshire,Total - All Places of Death,50-64 years,0,5,5,0.0,10,145
3147,By Month,2020,2,1,New Hampshire,Total - All Places of Death,65-74 years,0,5,13,0.0,19,209
3148,By Month,2020,2,1,New Hampshire,Total - All Places of Death,75-84 years,0,5,19,0.0,24,257
3149,By Month,2020,2,1,New Hampshire,Total - All Places of Death,85 years and over,0,5,21,0.0,24,344
3150,By Month,2020,3,1,New Hampshire,Total - All Places of Death,All Ages,10,10,86,5.0,101,1116
3151,By Month,2020,3,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
3152,By Month,2020,3,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,17
3153,By Month,2020,3,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,26
3154,By Month,2020,3,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,5,5.0,5,40
3155,By Month,2020,3,1,New Hampshire,Total - All Places of Death,50-64 years,5,5,11,0.0,13,157
3156,By Month,2020,3,1,New Hampshire,Total - All Places of Death,65-74 years,5,5,17,0.0,21,211
3157,By Month,2020,3,1,New Hampshire,Total - All Places of Death,75-84 years,5,5,25,5.0,27,253
3158,By Month,2020,3,1,New Hampshire,Total - All Places of Death,85 years and over,5,5,29,5.0,36,402
3159,By Month,2020,4,1,New Hampshire,Total - All Places of Death,All Ages,83,5,94,24.0,153,1125
3160,By Month,2020,4,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3161,By Month,2020,4,1,New Hampshire,Total - All Places of Death,18-29 years,5,0,0,0.0,5,16
3162,By Month,2020,4,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,27
3163,By Month,2020,4,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,5,0.0,5,41
3164,By Month,2020,4,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,16,5.0,18,180
3165,By Month,2020,4,1,New Hampshire,Total - All Places of Death,65-74 years,10,0,20,5.0,26,222
3166,By Month,2020,4,1,New Hampshire,Total - All Places of Death,75-84 years,21,5,30,5.0,44,258
3167,By Month,2020,4,1,New Hampshire,Total - All Places of Death,85 years and over,44,0,26,10.0,60,379
3168,By Month,2020,5,1,New Hampshire,Total - All Places of Death,All Ages,190,0,101,61.0,230,1202
3169,By Month,2020,5,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3170,By Month,2020,5,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,17
3171,By Month,2020,5,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,28
3172,By Month,2020,5,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,5,5.0,5,39
3173,By Month,2020,5,1,New Hampshire,Total - All Places of Death,50-64 years,11,0,5,5.0,13,177
3174,By Month,2020,5,1,New Hampshire,Total - All Places of Death,65-74 years,31,0,28,15.0,44,222
3175,By Month,2020,5,1,New Hampshire,Total - All Places of Death,75-84 years,62,0,31,21.0,72,313
3176,By Month,2020,5,1,New Hampshire,Total - All Places of Death,85 years and over,85,0,34,21.0,98,400
3177,By Month,2020,6,1,New Hampshire,Total - All Places of Death,All Ages,100,0,53,22.0,131,1116
3178,By Month,2020,6,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
3179,By Month,2020,6,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,16
3180,By Month,2020,6,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,15
3181,By Month,2020,6,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,0,0.0,5,33
3182,By Month,2020,6,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,5,5.0,5,138
3183,By Month,2020,6,1,New Hampshire,Total - All Places of Death,65-74 years,15,0,13,5.0,22,212
3184,By Month,2020,6,1,New Hampshire,Total - All Places of Death,75-84 years,25,0,13,5.0,33,279
3185,By Month,2020,6,1,New Hampshire,Total - All Places of Death,85 years and over,51,0,25,10.0,66,413
3186,By Month,2020,7,1,New Hampshire,Total - All Places of Death,All Ages,33,0,45,5.0,69,1116
3187,By Month,2020,7,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3188,By Month,2020,7,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,20
3189,By Month,2020,7,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,32
3190,By Month,2020,7,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,5,0.0,5,34
3191,By Month,2020,7,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,5,5.0,5,142
3192,By Month,2020,7,1,New Hampshire,Total - All Places of Death,65-74 years,5,0,5,5.0,11,213
3193,By Month,2020,7,1,New Hampshire,Total - All Places of Death,75-84 years,5,0,15,5.0,22,281
3194,By Month,2020,7,1,New Hampshire,Total - All Places of Death,85 years and over,18,0,16,5.0,29,385
3195,By Month,2020,8,1,New Hampshire,Total - All Places of Death,All Ages,14,0,45,5.0,56,1024
3196,By Month,2020,8,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3197,By Month,2020,8,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,17
3198,By Month,2020,8,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,28
3199,By Month,2020,8,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0.0,0,37
3200,By Month,2020,8,1,New Hampshire,Total - All Places of Death,50-64 years,0,0,5,0.0,5,138
3201,By Month,2020,8,1,New Hampshire,Total - All Places of Death,65-74 years,0,0,5,0.0,5,185
3202,By Month,2020,8,1,New Hampshire,Total - All Places of Death,75-84 years,5,0,13,5.0,15,271
3203,By Month,2020,8,1,New Hampshire,Total - All Places of Death,85 years and over,11,0,20,5.0,29,342
3204,By Month,2020,9,1,New Hampshire,Total - All Places of Death,All Ages,5,0,50,5.0,55,1050
3205,By Month,2020,9,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3206,By Month,2020,9,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,13
3207,By Month,2020,9,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,5,0.0,5,26
3208,By Month,2020,9,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0.0,0,40
3209,By Month,2020,9,1,New Hampshire,Total - All Places of Death,50-64 years,0,0,5,0.0,5,149
3210,By Month,2020,9,1,New Hampshire,Total - All Places of Death,65-74 years,5,0,5,5.0,5,190
3211,By Month,2020,9,1,New Hampshire,Total - All Places of Death,75-84 years,5,0,20,5.0,21,244
3212,By Month,2020,9,1,New Hampshire,Total - All Places of Death,85 years and over,5,0,17,5.0,21,383
3213,By Month,2020,10,1,New Hampshire,Total - All Places of Death,All Ages,42,5,49,5.0,85,1078
3214,By Month,2020,10,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3215,By Month,2020,10,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
3216,By Month,2020,10,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,0,0.0,0,18
3217,By Month,2020,10,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0.0,0,44
3218,By Month,2020,10,1,New Hampshire,Total - All Places of Death,50-64 years,5,5,5,0.0,11,143
3219,By Month,2020,10,1,New Hampshire,Total - All Places of Death,65-74 years,5,0,13,0.0,18,213
3220,By Month,2020,10,1,New Hampshire,Total - All Places of Death,75-84 years,14,0,15,5.0,25,272
3221,By Month,2020,10,1,New Hampshire,Total - All Places of Death,85 years and over,21,0,12,5.0,31,374
3222,By Month,2020,11,1,New Hampshire,Total - All Places of Death,All Ages,70,0,65,12.0,123,1178
3223,By Month,2020,11,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,13
3224,By Month,2020,11,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,16
3225,By Month,2020,11,1,New Hampshire,Total - All Places of Death,30-39 years,5,0,5,5.0,5,26
3226,By Month,2020,11,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,5,0.0,5,30
3227,By Month,2020,11,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,5,0.0,5,165
3228,By Month,2020,11,1,New Hampshire,Total - All Places of Death,65-74 years,14,0,15,5.0,26,244
3229,By Month,2020,11,1,New Hampshire,Total - All Places of Death,75-84 years,20,0,15,5.0,33,274
3230,By Month,2020,11,1,New Hampshire,Total - All Places of Death,85 years and over,34,0,30,5.0,58,410
3231,By Month,2020,12,1,New Hampshire,Total - All Places of Death,All Ages,277,5,97,66.0,309,1376
3232,By Month,2020,12,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
3233,By Month,2020,12,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0.0,0,18
3234,By Month,2020,12,1,New Hampshire,Total - All Places of Death,30-39 years,5,0,5,5.0,5,24
3235,By Month,2020,12,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,5,5.0,5,35
3236,By Month,2020,12,1,New Hampshire,Total - All Places of Death,50-64 years,14,0,5,5.0,17,165
3237,By Month,2020,12,1,New Hampshire,Total - All Places of Death,65-74 years,44,0,23,17.0,50,236
3238,By Month,2020,12,1,New Hampshire,Total - All Places of Death,75-84 years,84,5,34,20.0,99,351
3239,By Month,2020,12,1,New Hampshire,Total - All Places of Death,85 years and over,133,0,32,24.0,141,538
3240,By Month,2020,1,2,New Jersey,Total - All Places of Death,All Ages,0,41,390,0.0,431,6930
3241,By Month,2020,1,2,New Jersey,Total - All Places of Death,0-17 years,0,0,5,0.0,5,57
3242,By Month,2020,1,2,New Jersey,Total - All Places of Death,18-29 years,0,0,5,0.0,5,82
3243,By Month,2020,1,2,New Jersey,Total - All Places of Death,30-39 years,0,5,5,0.0,5,156
3244,By Month,2020,1,2,New Jersey,Total - All Places of Death,40-49 years,0,5,5,0.0,11,245
3245,By Month,2020,1,2,New Jersey,Total - All Places of Death,50-64 years,0,5,44,0.0,50,991
3246,By Month,2020,1,2,New Jersey,Total - All Places of Death,65-74 years,0,5,66,0.0,72,1200
3247,By Month,2020,1,2,New Jersey,Total - All Places of Death,75-84 years,0,5,126,0.0,129,1685
3248,By Month,2020,1,2,New Jersey,Total - All Places of Death,85 years and over,0,19,142,0.0,161,2514
3249,By Month,2020,2,2,New Jersey,Total - All Places of Death,All Ages,0,39,341,0.0,380,6233
3250,By Month,2020,2,2,New Jersey,Total - All Places of Death,0-17 years,0,5,5,0.0,5,46
3251,By Month,2020,2,2,New Jersey,Total - All Places of Death,18-29 years,0,0,5,0.0,5,78
3252,By Month,2020,2,2,New Jersey,Total - All Places of Death,30-39 years,0,5,5,0.0,5,153
3253,By Month,2020,2,2,New Jersey,Total - All Places of Death,40-49 years,0,5,11,0.0,13,198
3254,By Month,2020,2,2,New Jersey,Total - All Places of Death,50-64 years,0,5,36,0.0,41,842
3255,By Month,2020,2,2,New Jersey,Total - All Places of Death,65-74 years,0,5,61,0.0,68,1079
3256,By Month,2020,2,2,New Jersey,Total - All Places of Death,75-84 years,0,12,88,0.0,100,1497
3257,By Month,2020,2,2,New Jersey,Total - All Places of Death,85 years and over,0,11,140,0.0,151,2340
3258,By Month,2020,3,2,New Jersey,Total - All Places of Death,All Ages,701,45,910,362.0,1292,7949
3259,By Month,2020,3,2,New Jersey,Total - All Places of Death,0-17 years,0,0,0,0.0,0,48
3260,By Month,2020,3,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5.0,10,107
3261,By Month,2020,3,2,New Jersey,Total - All Places of Death,30-39 years,18,5,23,15.0,27,180
3262,By Month,2020,3,2,New Jersey,Total - All Places of Death,40-49 years,23,5,21,10.0,36,266
3263,By Month,2020,3,2,New Jersey,Total - All Places of Death,50-64 years,134,5,121,60.0,203,1163
3264,By Month,2020,3,2,New Jersey,Total - All Places of Death,65-74 years,128,5,162,63.0,232,1362
3265,By Month,2020,3,2,New Jersey,Total - All Places of Death,75-84 years,179,11,247,97.0,340,1930
3266,By Month,2020,3,2,New Jersey,Total - All Places of Death,85 years and over,211,17,330,113.0,444,2893
3267,By Month,2020,4,2,New Jersey,Total - All Places of Death,All Ages,9010,24,5216,4365.0,9873,18071
3268,By Month,2020,4,2,New Jersey,Total - All Places of Death,0-17 years,0,0,5,0.0,5,43
3269,By Month,2020,4,2,New Jersey,Total - All Places of Death,18-29 years,34,0,11,10.0,35,137
3270,By Month,2020,4,2,New Jersey,Total - All Places of Death,30-39 years,106,5,47,44.0,111,260
3271,By Month,2020,4,2,New Jersey,Total - All Places of Death,40-49 years,300,0,155,140.0,315,566
3272,By Month,2020,4,2,New Jersey,Total - All Places of Death,50-64 years,1410,5,833,711.0,1534,2676
3273,By Month,2020,4,2,New Jersey,Total - All Places of Death,65-74 years,1707,5,963,825.0,1847,3162
3274,By Month,2020,4,2,New Jersey,Total - All Places of Death,75-84 years,2394,5,1398,1194.0,2601,4517
3275,By Month,2020,4,2,New Jersey,Total - All Places of Death,85 years and over,3059,5,1808,1441.0,3429,6710
3276,By Month,2020,5,2,New Jersey,Total - All Places of Death,All Ages,3358,5,2000,1612.0,3748,9621
3277,By Month,2020,5,2,New Jersey,Total - All Places of Death,0-17 years,5,0,5,0.0,5,49
3278,By Month,2020,5,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5.0,11,104
3279,By Month,2020,5,2,New Jersey,Total - All Places of Death,30-39 years,41,5,20,16.0,46,228
3280,By Month,2020,5,2,New Jersey,Total - All Places of Death,40-49 years,94,5,56,45.0,106,378
3281,By Month,2020,5,2,New Jersey,Total - All Places of Death,50-64 years,549,0,323,282.0,590,1533
3282,By Month,2020,5,2,New Jersey,Total - All Places of Death,65-74 years,698,0,461,383.0,776,1836
3283,By Month,2020,5,2,New Jersey,Total - All Places of Death,75-84 years,832,0,520,423.0,929,2253
3284,By Month,2020,5,2,New Jersey,Total - All Places of Death,85 years and over,1134,0,613,459.0,1288,3240
3285,By Month,2020,6,2,New Jersey,Total - All Places of Death,All Ages,841,5,637,378.0,1101,6301
3286,By Month,2020,6,2,New Jersey,Total - All Places of Death,0-17 years,0,0,0,0.0,0,27
3287,By Month,2020,6,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,0.0,5,101
3288,By Month,2020,6,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,5.0,5,171
3289,By Month,2020,6,2,New Jersey,Total - All Places of Death,40-49 years,27,0,17,12.0,32,252
3290,By Month,2020,6,2,New Jersey,Total - All Places of Death,50-64 years,133,5,109,65.0,178,1030
3291,By Month,2020,6,2,New Jersey,Total - All Places of Death,65-74 years,173,0,139,88.0,224,1184
3292,By Month,2020,6,2,New Jersey,Total - All Places of Death,75-84 years,194,0,181,104.0,271,1481
3293,By Month,2020,6,2,New Jersey,Total - All Places of Death,85 years and over,303,0,186,106.0,383,2055
3294,By Month,2020,7,2,New Jersey,Total - All Places of Death,All Ages,330,0,379,131.0,578,6097
3295,By Month,2020,7,2,New Jersey,Total - All Places of Death,0-17 years,0,0,5,0.0,5,46
3296,By Month,2020,7,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5.0,5,97
3297,By Month,2020,7,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,5.0,11,163
3298,By Month,2020,7,2,New Jersey,Total - All Places of Death,40-49 years,5,0,5,5.0,10,213
