group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
By Month,2023,2,4,Kentucky,Total - All Places of Death,65-74 years,31,5,98,13,117,946
By Month,2023,2,4,Kentucky,Total - All Places of Death,75-84 years,75,0,139,35,179,1157
By Month,2023,2,4,Kentucky,Total - All Places of Death,85 years and over,81,0,82,24,139,983
By Month,2023,3,4,Kentucky,Total - All Places of Death,All Ages,173,5,377,56,499,4296
By Month,2023,3,4,Kentucky,Total - All Places of Death,0-17 years,5,5,0,0,5,32
By Month,2023,3,4,Kentucky,Total - All Places of Death,18-29 years,0,0,5,0,5,54
By Month,2023,3,4,Kentucky,Total - All Places of Death,30-39 years,5,0,5,0,5,112
By Month,2023,3,4,Kentucky,Total - All Places of Death,40-49 years,5,0,5,5,10,179
By Month,2023,3,4,Kentucky,Total - All Places of Death,50-64 years,20,5,65,11,75,784
By Month,2023,3,4,Kentucky,Total - All Places of Death,65-74 years,35,5,111,15,132,972
By Month,2023,3,4,Kentucky,Total - All Places of Death,75-84 years,52,5,109,15,147,1138
By Month,2023,3,4,Kentucky,Total - All Places of Death,85 years and over,61,5,79,13,128,1025
By Month,2023,4,4,Kentucky,Total - All Places of Death,All Ages,67,5,165,22,211,2194
By Month,2023,4,4,Kentucky,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,4,Kentucky,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,4,Kentucky,Total - All Places of Death,30-39 years,0,0,5,0,5,14
By Month,2023,4,4,Kentucky,Total - All Places of Death,40-49 years,0,0,5,0,5,69
By Month,2023,4,4,Kentucky,Total - All Places of Death,50-64 years,5,5,33,5,37,402
By Month,2023,4,4,Kentucky,Total - All Places of Death,65-74 years,14,0,48,5,57,535
By Month,2023,4,4,Kentucky,Total - All Places of Death,75-84 years,22,0,44,5,58,619
By Month,2023,4,4,Kentucky,Total - All Places of Death,85 years and over,26,0,35,5,54,542
By Month,2023,1,6,Louisiana,Total - All Places of Death,All Ages,172,14,237,59,363,4468
By Month,2023,1,6,Louisiana,Total - All Places of Death,0-17 years,5,5,5,0,5,66
By Month,2023,1,6,Louisiana,Total - All Places of Death,18-29 years,0,0,0,0,0,65
By Month,2023,1,6,Louisiana,Total - All Places of Death,30-39 years,0,5,5,0,5,149
By Month,2023,1,6,Louisiana,Total - All Places of Death,40-49 years,5,5,5,5,13,207
By Month,2023,1,6,Louisiana,Total - All Places of Death,50-64 years,20,5,40,5,55,797
By Month,2023,1,6,Louisiana,Total - All Places of Death,65-74 years,34,5,45,5,75,1002
By Month,2023,1,6,Louisiana,Total - All Places of Death,75-84 years,54,5,81,27,109,1113
By Month,2023,1,6,Louisiana,Total - All Places of Death,85 years and over,57,5,57,17,100,1069
By Month,2023,2,6,Louisiana,Total - All Places of Death,All Ages,107,5,161,30,243,3756
By Month,2023,2,6,Louisiana,Total - All Places of Death,0-17 years,5,0,5,0,5,35
By Month,2023,2,6,Louisiana,Total - All Places of Death,18-29 years,0,5,0,0,5,49
By Month,2023,2,6,Louisiana,Total - All Places of Death,30-39 years,0,0,5,0,5,77
By Month,2023,2,6,Louisiana,Total - All Places of Death,40-49 years,5,0,5,0,5,149
By Month,2023,2,6,Louisiana,Total - All Places of Death,50-64 years,5,0,23,5,28,682
By Month,2023,2,6,Louisiana,Total - All Places of Death,65-74 years,23,0,44,5,60,847
By Month,2023,2,6,Louisiana,Total - All Places of Death,75-84 years,43,5,48,11,82,1000
By Month,2023,2,6,Louisiana,Total - All Places of Death,85 years and over,30,5,40,5,63,917
By Month,2023,3,6,Louisiana,Total - All Places of Death,All Ages,79,5,132,26,186,3246
By Month,2023,3,6,Louisiana,Total - All Places of Death,0-17 years,0,0,5,0,5,21
By Month,2023,3,6,Louisiana,Total - All Places of Death,18-29 years,0,0,0,0,0,25
By Month,2023,3,6,Louisiana,Total - All Places of Death,30-39 years,0,0,5,0,5,40
By Month,2023,3,6,Louisiana,Total - All Places of Death,40-49 years,5,0,5,5,5,117
By Month,2023,3,6,Louisiana,Total - All Places of Death,50-64 years,5,0,19,5,23,555
By Month,2023,3,6,Louisiana,Total - All Places of Death,65-74 years,13,0,32,5,38,725
By Month,2023,3,6,Louisiana,Total - All Places of Death,75-84 years,36,0,49,5,76,887
By Month,2023,3,6,Louisiana,Total - All Places of Death,85 years and over,23,5,27,5,43,876
By Month,2023,4,6,Louisiana,Total - All Places of Death,All Ages,14,5,38,0,53,958
By Month,2023,4,6,Louisiana,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,6,Louisiana,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,6,Louisiana,Total - All Places of Death,30-39 years,0,0,0,0,0,10
By Month,2023,4,6,Louisiana,Total - All Places of Death,40-49 years,0,0,0,0,0,19
By Month,2023,4,6,Louisiana,Total - All Places of Death,50-64 years,5,0,5,0,5,120
By Month,2023,4,6,Louisiana,Total - All Places of Death,65-74 years,5,0,5,0,5,211
By Month,2023,4,6,Louisiana,Total - All Places of Death,75-84 years,5,5,5,0,17,285
By Month,2023,4,6,Louisiana,Total - All Places of Death,85 years and over,5,0,17,0,21,310
By Month,2023,1,1,Maine,Total - All Places of Death,All Ages,64,35,108,14,193,1559
By Month,2023,1,1,Maine,Total - All Places of Death,0-17 years,0,0,5,0,5,14
By Month,2023,1,1,Maine,Total - All Places of Death,18-29 years,0,5,0,0,5,19
By Month,2023,1,1,Maine,Total - All Places of Death,30-39 years,0,0,0,0,0,27
By Month,2023,1,1,Maine,Total - All Places of Death,40-49 years,0,0,5,0,5,51
By Month,2023,1,1,Maine,Total - All Places of Death,50-64 years,5,5,11,5,15,192
By Month,2023,1,1,Maine,Total - All Places of Death,65-74 years,17,5,20,5,39,292
By Month,2023,1,1,Maine,Total - All Places of Death,75-84 years,16,12,30,5,56,433
By Month,2023,1,1,Maine,Total - All Places of Death,85 years and over,27,14,45,5,80,531
By Month,2023,2,1,Maine,Total - All Places of Death,All Ages,49,5,96,13,133,1339
By Month,2023,2,1,Maine,Total - All Places of Death,0-17 years,0,0,0,0,0,15
By Month,2023,2,1,Maine,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,2,1,Maine,Total - All Places of Death,30-39 years,5,0,5,5,5,33
By Month,2023,2,1,Maine,Total - All Places of Death,40-49 years,5,0,5,0,5,48
By Month,2023,2,1,Maine,Total - All Places of Death,50-64 years,5,0,13,5,17,198
By Month,2023,2,1,Maine,Total - All Places of Death,65-74 years,5,0,20,5,25,258
By Month,2023,2,1,Maine,Total - All Places of Death,75-84 years,15,5,30,5,42,351
By Month,2023,2,1,Maine,Total - All Places of Death,85 years and over,21,0,30,5,45,429
By Month,2023,3,1,Maine,Total - All Places of Death,All Ages,64,5,90,17,138,1404
By Month,2023,3,1,Maine,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,3,1,Maine,Total - All Places of Death,18-29 years,0,0,0,0,0,14
By Month,2023,3,1,Maine,Total - All Places of Death,30-39 years,0,0,0,0,0,27
By Month,2023,3,1,Maine,Total - All Places of Death,40-49 years,0,0,5,0,5,42
By Month,2023,3,1,Maine,Total - All Places of Death,50-64 years,5,0,10,5,10,172
By Month,2023,3,1,Maine,Total - All Places of Death,65-74 years,14,0,18,5,27,276
By Month,2023,3,1,Maine,Total - All Places of Death,75-84 years,21,5,23,5,41,399
By Month,2023,3,1,Maine,Total - All Places of Death,85 years and over,26,0,36,5,57,470
By Month,2023,4,1,Maine,Total - All Places of Death,All Ages,28,0,71,5,90,1126
By Month,2023,4,1,Maine,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,1,Maine,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,1,Maine,Total - All Places of Death,30-39 years,0,0,0,0,0,28
By Month,2023,4,1,Maine,Total - All Places of Death,40-49 years,5,0,5,5,5,36
By Month,2023,4,1,Maine,Total - All Places of Death,50-64 years,5,0,5,0,12,162
By Month,2023,4,1,Maine,Total - All Places of Death,65-74 years,5,0,15,5,17,221
By Month,2023,4,1,Maine,Total - All Places of Death,75-84 years,5,0,24,5,28,301
By Month,2023,4,1,Maine,Total - All Places of Death,85 years and over,11,0,23,5,32,364
By Month,2023,1,3,Maryland,Total - All Places of Death,All Ages,306,28,399,96,636,4926
By Month,2023,1,3,Maryland,Total - All Places of Death,0-17 years,5,5,5,0,5,66
By Month,2023,1,3,Maryland,Total - All Places of Death,18-29 years,5,0,5,0,5,82
By Month,2023,1,3,Maryland,Total - All Places of Death,30-39 years,5,0,5,0,5,131
By Month,2023,1,3,Maryland,Total - All Places of Death,40-49 years,5,0,5,5,10,184
By Month,2023,1,3,Maryland,Total - All Places of Death,50-64 years,21,5,42,5,60,751
By Month,2023,1,3,Maryland,Total - All Places of Death,65-74 years,56,5,93,22,130,947
By Month,2023,1,3,Maryland,Total - All Places of Death,75-84 years,73,10,120,23,180,1268
By Month,2023,1,3,Maryland,Total - All Places of Death,85 years and over,145,5,129,42,240,1497
By Month,2023,2,3,Maryland,Total - All Places of Death,All Ages,201,5,293,64,433,4238
By Month,2023,2,3,Maryland,Total - All Places of Death,0-17 years,0,0,0,0,0,43
By Month,2023,2,3,Maryland,Total - All Places of Death,18-29 years,0,0,0,0,0,77
By Month,2023,2,3,Maryland,Total - All Places of Death,30-39 years,0,0,5,0,5,122
By Month,2023,2,3,Maryland,Total - All Places of Death,40-49 years,0,0,5,0,5,181
By Month,2023,2,3,Maryland,Total - All Places of Death,50-64 years,19,5,21,5,39,649
By Month,2023,2,3,Maryland,Total - All Places of Death,65-74 years,38,5,69,5,98,802
By Month,2023,2,3,Maryland,Total - All Places of Death,75-84 years,56,5,87,24,120,1025
By Month,2023,2,3,Maryland,Total - All Places of Death,85 years and over,88,5,105,29,165,1339
By Month,2023,3,3,Maryland,Total - All Places of Death,All Ages,153,5,280,33,403,4464
By Month,2023,3,3,Maryland,Total - All Places of Death,0-17 years,0,5,0,0,5,46
By Month,2023,3,3,Maryland,Total - All Places of Death,18-29 years,5,0,5,0,5,71
By Month,2023,3,3,Maryland,Total - All Places of Death,30-39 years,5,0,5,5,5,129
By Month,2023,3,3,Maryland,Total - All Places of Death,40-49 years,5,0,5,5,5,174
By Month,2023,3,3,Maryland,Total - All Places of Death,50-64 years,15,5,31,5,42,713
By Month,2023,3,3,Maryland,Total - All Places of Death,65-74 years,29,0,63,5,84,864
By Month,2023,3,3,Maryland,Total - All Places of Death,75-84 years,37,5,86,5,119,1144
By Month,2023,3,3,Maryland,Total - All Places of Death,85 years and over,67,5,91,14,145,1323
By Month,2023,4,3,Maryland,Total - All Places of Death,All Ages,54,5,185,20,222,2771
By Month,2023,4,3,Maryland,Total - All Places of Death,0-17 years,0,0,0,0,0,32
By Month,2023,4,3,Maryland,Total - All Places of Death,18-29 years,0,0,0,0,0,38
By Month,2023,4,3,Maryland,Total - All Places of Death,30-39 years,0,0,5,0,5,66
By Month,2023,4,3,Maryland,Total - All Places of Death,40-49 years,5,0,5,0,5,98
By Month,2023,4,3,Maryland,Total - All Places of Death,50-64 years,5,0,24,5,27,430
By Month,2023,4,3,Maryland,Total - All Places of Death,65-74 years,5,5,45,5,51,561
By Month,2023,4,3,Maryland,Total - All Places of Death,75-84 years,18,5,60,5,72,743
By Month,2023,4,3,Maryland,Total - All Places of Death,85 years and over,21,0,51,5,66,803
By Month,2023,1,1,Massachusetts,Total - All Places of Death,All Ages,413,73,459,132,807,5889
By Month,2023,1,1,Massachusetts,Total - All Places of Death,0-17 years,0,0,0,0,0,43
By Month,2023,1,1,Massachusetts,Total - All Places of Death,18-29 years,5,5,5,5,5,58
By Month,2023,1,1,Massachusetts,Total - All Places of Death,30-39 years,5,5,5,5,5,138
By Month,2023,1,1,Massachusetts,Total - All Places of Death,40-49 years,5,5,5,0,5,175
By Month,2023,1,1,Massachusetts,Total - All Places of Death,50-64 years,33,5,46,10,74,740
By Month,2023,1,1,Massachusetts,Total - All Places of Death,65-74 years,59,11,83,23,130,1062
By Month,2023,1,1,Massachusetts,Total - All Places of Death,75-84 years,113,18,139,42,225,1501
By Month,2023,1,1,Massachusetts,Total - All Places of Death,85 years and over,200,35,179,54,358,2172
By Month,2023,2,1,Massachusetts,Total - All Places of Death,All Ages,222,16,337,70,504,5016
By Month,2023,2,1,Massachusetts,Total - All Places of Death,0-17 years,0,5,0,0,5,39
By Month,2023,2,1,Massachusetts,Total - All Places of Death,18-29 years,0,0,0,0,0,48
By Month,2023,2,1,Massachusetts,Total - All Places of Death,30-39 years,0,0,0,0,0,107
By Month,2023,2,1,Massachusetts,Total - All Places of Death,40-49 years,5,0,5,5,10,153
By Month,2023,2,1,Massachusetts,Total - All Places of Death,50-64 years,18,5,39,5,51,723
By Month,2023,2,1,Massachusetts,Total - All Places of Death,65-74 years,31,5,68,13,91,909
By Month,2023,2,1,Massachusetts,Total - All Places of Death,75-84 years,59,5,100,19,143,1239
By Month,2023,2,1,Massachusetts,Total - All Places of Death,85 years and over,108,5,124,28,208,1798
By Month,2023,3,1,Massachusetts,Total - All Places of Death,All Ages,128,10,337,44,429,5194
By Month,2023,3,1,Massachusetts,Total - All Places of Death,0-17 years,0,0,5,0,5,32
By Month,2023,3,1,Massachusetts,Total - All Places of Death,18-29 years,0,0,5,0,5,57
By Month,2023,3,1,Massachusetts,Total - All Places of Death,30-39 years,0,0,5,0,5,112
By Month,2023,3,1,Massachusetts,Total - All Places of Death,40-49 years,0,0,5,0,5,155
By Month,2023,3,1,Massachusetts,Total - All Places of Death,50-64 years,5,0,34,5,39,694
By Month,2023,3,1,Massachusetts,Total - All Places of Death,65-74 years,20,5,70,5,84,938
By Month,2023,3,1,Massachusetts,Total - All Places of Death,75-84 years,38,5,106,13,131,1347
By Month,2023,3,1,Massachusetts,Total - All Places of Death,85 years and over,63,5,119,20,167,1859
By Month,2023,4,1,Massachusetts,Total - All Places of Death,All Ages,62,5,224,22,266,3743
By Month,2023,4,1,Massachusetts,Total - All Places of Death,0-17 years,0,0,5,0,5,14
By Month,2023,4,1,Massachusetts,Total - All Places of Death,18-29 years,0,0,5,0,5,36
By Month,2023,4,1,Massachusetts,Total - All Places of Death,30-39 years,5,0,5,0,5,73
By Month,2023,4,1,Massachusetts,Total - All Places of Death,40-49 years,5,0,5,0,5,111
By Month,2023,4,1,Massachusetts,Total - All Places of Death,50-64 years,5,0,11,5,11,477
By Month,2023,4,1,Massachusetts,Total - All Places of Death,65-74 years,5,5,42,5,48,673
By Month,2023,4,1,Massachusetts,Total - All Places of Death,75-84 years,21,0,72,5,84,982
By Month,2023,4,1,Massachusetts,Total - All Places of Death,85 years and over,29,5,89,5,110,1377
By Month,2023,1,5,Michigan,Total - All Places of Death,All Ages,430,118,649,139,1054,9367
By Month,2023,1,5,Michigan,Total - All Places of Death,0-17 years,5,5,5,0,5,93
By Month,2023,1,5,Michigan,Total - All Places of Death,18-29 years,5,0,5,5,5,99
By Month,2023,1,5,Michigan,Total - All Places of Death,30-39 years,5,5,10,5,13,243
By Month,2023,1,5,Michigan,Total - All Places of Death,40-49 years,5,5,16,5,27,324
By Month,2023,1,5,Michigan,Total - All Places of Death,50-64 years,41,17,90,12,136,1403
By Month,2023,1,5,Michigan,Total - All Places of Death,65-74 years,83,31,166,29,250,2044
By Month,2023,1,5,Michigan,Total - All Places of Death,75-84 years,128,33,186,45,301,2397
By Month,2023,1,5,Michigan,Total - All Places of Death,85 years and over,164,29,173,50,315,2764
By Month,2023,2,5,Michigan,Total - All Places of Death,All Ages,298,21,479,96,700,8092
By Month,2023,2,5,Michigan,Total - All Places of Death,0-17 years,5,0,5,5,5,63
By Month,2023,2,5,Michigan,Total - All Places of Death,18-29 years,0,0,5,0,5,120
By Month,2023,2,5,Michigan,Total - All Places of Death,30-39 years,5,0,5,0,5,179
By Month,2023,2,5,Michigan,Total - All Places of Death,40-49 years,5,0,16,5,20,297
By Month,2023,2,5,Michigan,Total - All Places of Death,50-64 years,37,5,74,12,100,1290
By Month,2023,2,5,Michigan,Total - All Places of Death,65-74 years,49,5,99,16,137,1627
By Month,2023,2,5,Michigan,Total - All Places of Death,75-84 years,84,10,145,30,209,2115
By Month,2023,2,5,Michigan,Total - All Places of Death,85 years and over,116,5,136,33,222,2401
By Month,2023,3,5,Michigan,Total - All Places of Death,All Ages,294,5,513,87,723,8737
By Month,2023,3,5,Michigan,Total - All Places of Death,0-17 years,0,0,5,0,5,83
By Month,2023,3,5,Michigan,Total - All Places of Death,18-29 years,5,0,0,0,5,110
By Month,2023,3,5,Michigan,Total - All Places of Death,30-39 years,5,5,5,5,5,224
By Month,2023,3,5,Michigan,Total - All Places of Death,40-49 years,5,0,5,5,5,295
By Month,2023,3,5,Michigan,Total - All Places of Death,50-64 years,23,0,67,5,82,1296
By Month,2023,3,5,Michigan,Total - All Places of Death,65-74 years,43,5,125,10,159,1815
By Month,2023,3,5,Michigan,Total - All Places of Death,75-84 years,101,5,151,35,219,2286
By Month,2023,3,5,Michigan,Total - All Places of Death,85 years and over,117,0,158,31,244,2628
By Month,2023,4,5,Michigan,Total - All Places of Death,All Ages,163,0,371,55,479,6246
By Month,2023,4,5,Michigan,Total - All Places of Death,0-17 years,5,0,5,5,5,48
By Month,2023,4,5,Michigan,Total - All Places of Death,18-29 years,0,0,5,0,5,74
By Month,2023,4,5,Michigan,Total - All Places of Death,30-39 years,5,0,5,0,5,132
By Month,2023,4,5,Michigan,Total - All Places of Death,40-49 years,5,0,5,5,5,202
By Month,2023,4,5,Michigan,Total - All Places of Death,50-64 years,14,0,56,5,66,912
By Month,2023,4,5,Michigan,Total - All Places of Death,65-74 years,32,0,95,10,117,1333
By Month,2023,4,5,Michigan,Total - All Places of Death,75-84 years,51,0,110,17,144,1608
By Month,2023,4,5,Michigan,Total - All Places of Death,85 years and over,61,0,96,22,135,1937
By Month,2023,1,5,Minnesota,Total - All Places of Death,All Ages,231,35,311,69,507,4408
By Month,2023,1,5,Minnesota,Total - All Places of Death,0-17 years,0,0,5,0,5,43
By Month,2023,1,5,Minnesota,Total - All Places of Death,18-29 years,0,0,5,0,5,60
By Month,2023,1,5,Minnesota,Total - All Places of Death,30-39 years,5,5,5,5,5,102
By Month,2023,1,5,Minnesota,Total - All Places of Death,40-49 years,5,5,5,5,5,160
By Month,2023,1,5,Minnesota,Total - All Places of Death,50-64 years,17,5,30,5,43,566
By Month,2023,1,5,Minnesota,Total - All Places of Death,65-74 years,31,5,82,16,105,883
By Month,2023,1,5,Minnesota,Total - All Places of Death,75-84 years,51,13,86,18,132,1073
By Month,2023,1,5,Minnesota,Total - All Places of Death,85 years and over,126,11,103,27,212,1521
By Month,2023,2,5,Minnesota,Total - All Places of Death,All Ages,164,5,240,44,368,3807
By Month,2023,2,5,Minnesota,Total - All Places of Death,0-17 years,0,0,5,0,5,41
By Month,2023,2,5,Minnesota,Total - All Places of Death,18-29 years,5,0,5,0,5,41
By Month,2023,2,5,Minnesota,Total - All Places of Death,30-39 years,5,0,5,0,5,88
By Month,2023,2,5,Minnesota,Total - All Places of Death,40-49 years,5,0,5,5,5,135
By Month,2023,2,5,Minnesota,Total - All Places of Death,50-64 years,12,5,34,5,41,472
By Month,2023,2,5,Minnesota,Total - All Places of Death,65-74 years,17,5,37,5,52,688
By Month,2023,2,5,Minnesota,Total - All Places of Death,75-84 years,40,5,68,13,96,999
By Month,2023,2,5,Minnesota,Total - All Places of Death,85 years and over,86,5,92,19,162,1343
By Month,2023,3,5,Minnesota,Total - All Places of Death,All Ages,175,5,268,42,404,4066
By Month,2023,3,5,Minnesota,Total - All Places of Death,0-17 years,5,5,5,0,5,33
By Month,2023,3,5,Minnesota,Total - All Places of Death,18-29 years,0,0,5,0,5,42
By Month,2023,3,5,Minnesota,Total - All Places of Death,30-39 years,0,0,5,0,5,49
By Month,2023,3,5,Minnesota,Total - All Places of Death,40-49 years,5,0,5,5,5,98
By Month,2023,3,5,Minnesota,Total - All Places of Death,50-64 years,5,0,27,5,33,509
By Month,2023,3,5,Minnesota,Total - All Places of Death,65-74 years,26,0,59,5,82,820
By Month,2023,3,5,Minnesota,Total - All Places of Death,75-84 years,44,0,79,17,106,1020
By Month,2023,3,5,Minnesota,Total - All Places of Death,85 years and over,94,5,93,18,171,1495
By Month,2023,4,5,Minnesota,Total - All Places of Death,All Ages,107,5,193,28,274,2970
By Month,2023,4,5,Minnesota,Total - All Places of Death,0-17 years,0,0,0,0,0,11
By Month,2023,4,5,Minnesota,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,5,Minnesota,Total - All Places of Death,30-39 years,0,5,0,0,5,17
By Month,2023,4,5,Minnesota,Total - All Places of Death,40-49 years,5,0,5,0,5,53
By Month,2023,4,5,Minnesota,Total - All Places of Death,50-64 years,5,0,14,5,16,332
By Month,2023,4,5,Minnesota,Total - All Places of Death,65-74 years,5,0,39,5,44,592
By Month,2023,4,5,Minnesota,Total - All Places of Death,75-84 years,25,5,71,5,89,831
By Month,2023,4,5,Minnesota,Total - All Places of Death,85 years and over,69,0,67,15,121,1128
By Month,2023,1,4,Mississippi,Total - All Places of Death,All Ages,182,11,295,66,419,3143
By Month,2023,1,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0,0,38
By Month,2023,1,4,Mississippi,Total - All Places of Death,18-29 years,5,0,5,0,5,58
By Month,2023,1,4,Mississippi,Total - All Places of Death,30-39 years,5,5,5,5,5,72
By Month,2023,1,4,Mississippi,Total - All Places of Death,40-49 years,5,0,5,0,10,146
By Month,2023,1,4,Mississippi,Total - All Places of Death,50-64 years,25,5,45,5,65,530
By Month,2023,1,4,Mississippi,Total - All Places of Death,65-74 years,35,5,73,17,91,719
By Month,2023,1,4,Mississippi,Total - All Places of Death,75-84 years,52,5,86,19,122,814
By Month,2023,1,4,Mississippi,Total - All Places of Death,85 years and over,67,5,76,22,123,766
By Month,2023,2,4,Mississippi,Total - All Places of Death,All Ages,124,5,211,48,290,2699
By Month,2023,2,4,Mississippi,Total - All Places of Death,0-17 years,0,0,5,0,5,39
By Month,2023,2,4,Mississippi,Total - All Places of Death,18-29 years,0,0,0,0,0,54
By Month,2023,2,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5,5,80
By Month,2023,2,4,Mississippi,Total - All Places of Death,40-49 years,5,0,5,0,5,130
By Month,2023,2,4,Mississippi,Total - All Places of Death,50-64 years,16,5,31,5,43,487
By Month,2023,2,4,Mississippi,Total - All Places of Death,65-74 years,24,5,52,10,67,622
By Month,2023,2,4,Mississippi,Total - All Places of Death,75-84 years,40,5,64,14,91,676
By Month,2023,2,4,Mississippi,Total - All Places of Death,85 years and over,38,0,55,18,75,611
By Month,2023,3,4,Mississippi,Total - All Places of Death,All Ages,73,5,186,23,242,2766
By Month,2023,3,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0,0,35
By Month,2023,3,4,Mississippi,Total - All Places of Death,18-29 years,0,0,0,0,0,64
By Month,2023,3,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,5,5,82
By Month,2023,3,4,Mississippi,Total - All Places of Death,40-49 years,5,0,5,5,5,132
By Month,2023,3,4,Mississippi,Total - All Places of Death,50-64 years,5,5,32,5,38,532
By Month,2023,3,4,Mississippi,Total - All Places of Death,65-74 years,23,5,45,5,62,641
By Month,2023,3,4,Mississippi,Total - All Places of Death,75-84 years,17,5,59,5,74,639
By Month,2023,3,4,Mississippi,Total - All Places of Death,85 years and over,21,5,42,5,59,641
By Month,2023,4,4,Mississippi,Total - All Places of Death,All Ages,44,5,115,10,150,1573
By Month,2023,4,4,Mississippi,Total - All Places of Death,0-17 years,0,0,0,0,0,11
By Month,2023,4,4,Mississippi,Total - All Places of Death,18-29 years,0,0,0,0,0,16
By Month,2023,4,4,Mississippi,Total - All Places of Death,30-39 years,5,0,5,0,5,37
By Month,2023,4,4,Mississippi,Total - All Places of Death,40-49 years,0,0,5,0,5,56
By Month,2023,4,4,Mississippi,Total - All Places of Death,50-64 years,5,0,26,5,28,268
By Month,2023,4,4,Mississippi,Total - All Places of Death,65-74 years,10,0,30,5,37,352
By Month,2023,4,4,Mississippi,Total - All Places of Death,75-84 years,12,5,28,5,38,452
By Month,2023,4,4,Mississippi,Total - All Places of Death,85 years and over,16,0,24,5,39,381
By Month,2023,1,7,Missouri,Total - All Places of Death,All Ages,245,55,397,88,601,6222
By Month,2023,1,7,Missouri,Total - All Places of Death,0-17 years,5,5,5,5,5,65
By Month,2023,1,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5,5,110
By Month,2023,1,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,5,5,161
By Month,2023,1,7,Missouri,Total - All Places of Death,40-49 years,5,5,11,5,16,251
By Month,2023,1,7,Missouri,Total - All Places of Death,50-64 years,24,10,59,14,78,1009
By Month,2023,1,7,Missouri,Total - All Places of Death,65-74 years,48,14,98,25,132,1270
By Month,2023,1,7,Missouri,Total - All Places of Death,75-84 years,72,11,112,26,169,1617
By Month,2023,1,7,Missouri,Total - All Places of Death,85 years and over,88,18,111,19,195,1739
By Month,2023,2,7,Missouri,Total - All Places of Death,All Ages,163,5,346,51,461,5317
By Month,2023,2,7,Missouri,Total - All Places of Death,0-17 years,0,0,5,0,5,52
By Month,2023,2,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,0,5,87
By Month,2023,2,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,5,5,123
By Month,2023,2,7,Missouri,Total - All Places of Death,40-49 years,5,0,5,5,5,182
By Month,2023,2,7,Missouri,Total - All Places of Death,50-64 years,17,0,45,5,58,832
By Month,2023,2,7,Missouri,Total - All Places of Death,65-74 years,37,0,93,16,114,1148
By Month,2023,2,7,Missouri,Total - All Places of Death,75-84 years,45,5,93,14,124,1424
By Month,2023,2,7,Missouri,Total - All Places of Death,85 years and over,56,5,103,14,148,1469
By Month,2023,3,7,Missouri,Total - All Places of Death,All Ages,149,5,368,56,463,5685
By Month,2023,3,7,Missouri,Total - All Places of Death,0-17 years,5,0,5,0,5,50
By Month,2023,3,7,Missouri,Total - All Places of Death,18-29 years,0,0,0,0,0,56
By Month,2023,3,7,Missouri,Total - All Places of Death,30-39 years,0,0,5,0,5,106
By Month,2023,3,7,Missouri,Total - All Places of Death,40-49 years,5,0,5,0,5,166
By Month,2023,3,7,Missouri,Total - All Places of Death,50-64 years,13,5,47,5,59,906
By Month,2023,3,7,Missouri,Total - All Places of Death,65-74 years,26,0,92,11,107,1220
By Month,2023,3,7,Missouri,Total - All Places of Death,75-84 years,54,5,128,27,156,1567
By Month,2023,3,7,Missouri,Total - All Places of Death,85 years and over,54,0,89,16,127,1614
By Month,2023,4,7,Missouri,Total - All Places of Death,All Ages,98,5,227,44,288,3489
By Month,2023,4,7,Missouri,Total - All Places of Death,0-17 years,0,0,0,0,0,18
By Month,2023,4,7,Missouri,Total - All Places of Death,18-29 years,5,0,5,5,5,19
By Month,2023,4,7,Missouri,Total - All Places of Death,30-39 years,5,0,5,5,5,35
By Month,2023,4,7,Missouri,Total - All Places of Death,40-49 years,0,0,5,0,5,94
By Month,2023,4,7,Missouri,Total - All Places of Death,50-64 years,10,5,26,5,32,499
By Month,2023,4,7,Missouri,Total - All Places of Death,65-74 years,13,5,45,5,52,794
By Month,2023,4,7,Missouri,Total - All Places of Death,75-84 years,32,5,67,15,86,979
By Month,2023,4,7,Missouri,Total - All Places of Death,85 years and over,41,5,76,15,105,1051
By Month,2023,1,8,Montana,Total - All Places of Death,All Ages,41,16,61,5,108,1001
By Month,2023,1,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0,0,5
